sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country
109,23,809,117,3,351,652,45711,2021/5/17,2021/5/22,809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia
110,24,8,96,1,96,469,14566,2021/9/4,2021/9/20,8,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt",Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia
111,24,852,113,2,226,469,14566,2021/9/4,2021/9/20,852,Trousers,Chinos,M,yellow,100,58,"A yellow coloured, M sized, Chinos Trousers",Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia
112,25,736,109,3,327,562,47075,2021/7/4,2021/7/8,736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia
113,25,593,100,2,200,562,47075,2021/7/4,2021/7/8,593,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia
114,26,808,117,2,234,732,15964,2021/4/25,2021/5/4,808,Jacket,Shearling,L,red,95,40,"A red coloured, L sized, Shearling Jacket",Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
115,26,154,91,3,273,732,15964,2021/4/25,2021/5/4,154,Shirt,Linen,XL,yellow,116,54,"A yellow coloured, XL sized, Linen Shirt",Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
116,26,453,107,1,107,732,15964,2021/4/25,2021/5/4,453,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket",Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
117,27,302,105,2,210,443,35513,2021/5/16,2021/5/28,302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
118,27,823,117,1,117,443,35513,2021/5/16,2021/5/28,823,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
119,27,360,94,1,94,443,35513,2021/5/16,2021/5/28,360,Shirt,Henley,XS,yellow,92,42,"A yellow coloured, XS sized, Henley Shirt",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
120,27,430,107,1,107,443,35513,2021/5/16,2021/5/28,430,Jacket,Denim,XS,yellow,92,52,"A yellow coloured, XS sized, Denim Jacket",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
121,27,1027,90,3,270,443,35513,2021/5/16,2021/5/28,1027,Trousers,Relaxed Leg,M,yellow,95,68,"A yellow coloured, M sized, Relaxed Leg Trousers",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
122,27,603,112,1,112,443,35513,2021/5/16,2021/5/28,603,Jacket,Cardigan,L,orange,118,79,"A orange coloured, L sized, Cardigan Jacket",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
123,27,843,113,2,226,443,35513,2021/5/16,2021/5/28,843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia
124,28,19,96,2,192,206,29968,2021/8/19,2021/9/4,19,Shirt,Oxford Cloth,XL,green,114,42,"A green coloured, XL sized, Oxford Cloth Shirt",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
125,28,226,106,2,212,206,29968,2021/8/19,2021/9/4,226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
126,28,1158,99,1,99,206,29968,2021/8/19,2021/9/4,1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
127,28,730,119,1,119,206,29968,2021/8/19,2021/9/4,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
128,28,2,96,2,192,206,29968,2021/8/19,2021/9/4,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
129,28,761,109,2,218,206,29968,2021/8/19,2021/9/4,761,Jacket,Peacoat,S,indigo,102,49,"A indigo coloured, S sized, Peacoat Jacket",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
130,28,684,113,3,339,206,29968,2021/8/19,2021/9/4,684,Jacket,Parka,XL,green,119,55,"A green coloured, XL sized, Parka Jacket",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
131,28,922,96,2,192,206,29968,2021/8/19,2021/9/4,922,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
132,28,1053,93,2,186,206,29968,2021/8/19,2021/9/4,1053,Trousers,Joggers,L,red,94,63,"A red coloured, L sized, Joggers Trousers",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
133,28,1259,112,3,336,206,29968,2021/8/19,2021/9/4,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
134,28,803,91,2,182,206,29968,2021/8/19,2021/9/4,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia
135,29,633,93,1,93,993,57645,2021/3/22,2021/3/28,633,Jacket,Coach,L,red,115,80,"A red coloured, L sized, Coach Jacket",Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia
136,29,907,94,3,282,993,57645,2021/3/22,2021/3/28,907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia
137,29,246,95,2,190,993,57645,2021/3/22,2021/3/28,246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia
138,29,762,109,3,327,993,57645,2021/3/22,2021/3/28,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia
139,30,407,119,2,238,260,59350,2021/7/7,2021/7/26,407,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt",Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia
140,30,325,109,2,218,260,59350,2021/7/7,2021/7/26,325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt",Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia
141,30,2,96,1,96,260,59350,2021/7/7,2021/7/26,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia
142,30,411,119,2,238,260,59350,2021/7/7,2021/7/26,411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt",Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia
143,30,1167,99,1,99,260,59350,2021/7/7,2021/7/26,1167,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers",Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia
144,30,462,118,3,354,260,59350,2021/7/7,2021/7/26,462,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia
145,31,484,118,2,236,727,15722,2021/3/11,2021/4/5,484,Jacket,Puffer,XL,indigo,110,60,"A indigo coloured, XL sized, Puffer Jacket",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia
146,31,1071,93,1,93,727,15722,2021/3/11,2021/4/5,1071,Trousers,Joggers,S,blue,94,50,"A blue coloured, S sized, Joggers Trousers",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia
147,31,1245,112,1,112,727,15722,2021/3/11,2021/4/5,1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia
148,32,1096,115,3,345,627,24976,2021/6/17,2021/7/14,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia
149,32,323,109,1,109,627,24976,2021/6/17,2021/7/14,323,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia
150,32,22,96,3,288,627,24976,2021/6/17,2021/7/14,22,Shirt,Oxford Cloth,M,blue,114,57,"A blue coloured, M sized, Oxford Cloth Shirt",Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia
151,33,486,118,2,236,588,52945,2021/7/1,2021/7/7,486,Jacket,Puffer,S,violet,110,46,"A violet coloured, S sized, Puffer Jacket",Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia
152,33,1173,99,3,297,588,52945,2021/7/1,2021/7/7,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia
153,33,322,109,3,327,588,52945,2021/7/1,2021/7/7,322,Shirt,Mandarin Collar,M,orange,108,78,"A orange coloured, M sized, Mandarin Collar Shirt",Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia
154,33,955,97,3,291,588,52945,2021/7/1,2021/7/7,955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia
155,33,511,102,2,204,588,52945,2021/7/1,2021/7/7,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia
156,34,817,117,2,234,412,36244,2021/5/23,2021/5/30,817,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia
157,34,555,98,1,98,412,36244,2021/5/23,2021/5/30,555,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia
158,34,775,91,3,273,412,36244,2021/5/23,2021/5/30,775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia
159,34,62,104,1,104,412,36244,2021/5/23,2021/5/30,62,Shirt,Dress,M,indigo,119,51,"A indigo coloured, M sized, Dress Shirt",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia
160,35,991,106,2,212,358,49665,2021/8/31,2021/9/7,991,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
161,35,527,98,1,98,358,49665,2021/8/31,2021/9/7,527,Jacket,Leather,M,red,113,54,"A red coloured, M sized, Leather Jacket",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
162,35,1257,112,2,224,358,49665,2021/8/31,2021/9/7,1257,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
163,35,1043,90,1,90,358,49665,2021/8/31,2021/9/7,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
164,35,549,98,1,98,358,49665,2021/8/31,2021/9/7,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
165,35,302,105,1,105,358,49665,2021/8/31,2021/9/7,302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
166,35,671,113,3,339,358,49665,2021/8/31,2021/9/7,671,Jacket,Parka,S,orange,119,72,"A orange coloured, S sized, Parka Jacket",Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia
167,36,675,113,1,113,51,32494,2021/8/22,2021/9/4,675,Jacket,Parka,XS,yellow,119,63,"A yellow coloured, XS sized, Parka Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia
168,36,636,93,3,279,51,32494,2021/8/22,2021/9/4,636,Jacket,Coach,S,orange,115,55,"A orange coloured, S sized, Coach Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia
169,36,37,104,2,208,51,32494,2021/8/22,2021/9/4,37,Shirt,Dress,M,red,119,57,"A red coloured, M sized, Dress Shirt",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia
170,36,831,117,2,234,51,32494,2021/8/22,2021/9/4,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia
171,36,737,109,2,218,51,32494,2021/8/22,2021/9/4,737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia
172,36,203,98,1,98,51,32494,2021/8/22,2021/9/4,203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia
173,37,809,117,3,351,78,53949,2021/7/7,2021/7/18,809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
174,37,995,106,3,318,78,53949,2021/7/7,2021/7/18,995,Trousers,Wool,XS,green,111,73,"A green coloured, XS sized, Wool Trousers",Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
175,37,605,112,3,336,78,53949,2021/7/7,2021/7/18,605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
176,37,608,112,2,224,78,53949,2021/7/7,2021/7/18,608,Jacket,Cardigan,L,yellow,118,50,"A yellow coloured, L sized, Cardigan Jacket",Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
177,37,645,93,2,186,78,53949,2021/7/7,2021/7/18,645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia
178,38,1015,90,2,180,809,46219,2021/2/3,2021/2/19,1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia
179,38,503,102,1,102,809,46219,2021/2/3,2021/2/19,503,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket",Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia
180,38,138,92,2,184,809,46219,2021/2/3,2021/2/19,138,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia
181,39,621,112,2,224,466,23990,2021/2/26,2021/3/20,621,Jacket,Cardigan,S,indigo,118,61,"A indigo coloured, S sized, Cardigan Jacket",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
182,39,338,109,2,218,466,23990,2021/2/26,2021/3/20,338,Shirt,Mandarin Collar,L,blue,108,68,"A blue coloured, L sized, Mandarin Collar Shirt",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
183,39,148,91,3,273,466,23990,2021/2/26,2021/3/20,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
184,39,631,93,3,279,466,23990,2021/2/26,2021/3/20,631,Jacket,Coach,S,red,115,76,"A red coloured, S sized, Coach Jacket",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
185,39,916,96,1,96,466,23990,2021/2/26,2021/3/20,916,Trousers,Drawstring,S,orange,104,58,"A orange coloured, S sized, Drawstring Trousers",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
186,39,317,109,2,218,466,23990,2021/2/26,2021/3/20,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
187,39,49,104,1,104,466,23990,2021/2/26,2021/3/20,49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
188,39,1030,90,2,180,466,23990,2021/2/26,2021/3/20,1030,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
189,39,892,94,3,282,466,23990,2021/2/26,2021/3/20,892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
190,39,20,96,2,192,466,23990,2021/2/26,2021/3/20,20,Shirt,Oxford Cloth,XS,blue,114,47,"A blue coloured, XS sized, Oxford Cloth Shirt",Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia
191,40,333,109,2,218,86,56657,2021/1/7,2021/1/19,333,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia
192,40,650,93,1,93,86,56657,2021/1/7,2021/1/19,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia
193,40,479,118,3,354,86,56657,2021/1/7,2021/1/19,479,Jacket,Puffer,XL,blue,110,80,"A blue coloured, XL sized, Puffer Jacket",Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia
194,40,688,113,3,339,86,56657,2021/1/7,2021/1/19,688,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia
195,41,1012,106,1,106,790,53386,2021/1/3,2021/1/9,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",Drake Ivanilov,Genderqueer,67,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia
196,41,730,119,1,119,790,53386,2021/1/3,2021/1/9,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",Drake Ivanilov,Genderqueer,67,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia
